"HM_GL_IN_OVERSIGHT_REPORTS_ID","HM_SITE_ID","HM_STUDY_ID","REPORT_SOURCE","REPORT_ID","REPORT_TYPE","REPORT_START_DATE","REPORT_END_DATE"
2713627,240401,25885,"SH","19566","On Site Visit - Ongoing",2015-06-02 00:00:00,2015-06-02 00:00:00
2713628,240405,25885,"SH","17964","On Site Visit - Ongoing",2015-05-06 00:00:00,2015-05-06 00:00:00
2713631,240411,25885,"SH","18614","On Site Visit - Ongoing",2015-05-22 00:00:00,2015-05-22 00:00:00
2713632,240420,25885,"SH","12056","On Site Visit - Ongoing",2015-01-16 00:00:00,2015-01-16 00:00:00
2713644,240569,25885,"SH","18813","On Site Visit - Ongoing",2015-05-26 00:00:00,2015-05-26 00:00:00
2713651,240603,25885,"SH","20965","On Site Visit - Ongoing",2015-07-07 00:00:00,2015-07-07 00:00:00
2713652,240620,25885,"SH","22704","On Site Visit - Ongoing",2015-08-13 00:00:00,2015-08-13 00:00:00
2713660,240352,25885,"SH","17395","On Site Visit - Ongoing",2015-04-28 00:00:00,2015-04-28 00:00:00
2713661,240362,25885,"SH","9054","On Site Visit - Ongoing",2014-10-17 00:00:00,2014-10-17 00:00:00
2713662,240372,25885,"SH","21448","On Site Visit - Ongoing",2015-07-24 00:00:00,2015-07-24 00:00:00
2713663,240374,25885,"SH","17991","On Site Visit - Ongoing",2015-05-11 00:00:00,2015-05-11 00:00:00
2713675,240656,25885,"SH","21069","On Site Visit - Ongoing",2015-07-08 00:00:00,2015-07-08 00:00:00
2713676,240675,25885,"SH","20146","On Site Visit - Ongoing",2015-06-29 00:00:00,2015-06-29 00:00:00
2713409,240536,25885,"SH","11187","On Site Visit - Ongoing",2014-12-23 00:00:00,2014-12-24 00:00:00
2713410,240540,25885,"SH","18236","On Site Visit - Ongoing",2015-05-05 00:00:00,2015-05-05 00:00:00
2713411,240540,25885,"SH","17176","On Site Visit - Ongoing",2015-04-16 00:00:00,2015-04-16 00:00:00
2713421,241068,25885,"SH","11137","On Site Visit - Ongoing",2014-12-18 00:00:00,2014-12-18 00:00:00
2713450,240447,25885,"SH","19421","On Site Visit - Ongoing",2015-05-27 00:00:00,2015-05-27 00:00:00
2713451,240468,25885,"SH","10997","On Site Visit - Ongoing",2014-12-15 00:00:00,2014-12-15 00:00:00
2713462,240762,25885,"SH","21012","On Site Visit - Ongoing",2015-07-01 00:00:00,2015-07-01 00:00:00
2713463,240762,25885,"SH","21044","On Site Visit - Ongoing",2015-07-14 00:00:00,2015-07-14 00:00:00
2713464,240775,25885,"SH","14148","On Site Visit - Ongoing",2015-02-19 00:00:00,2015-02-19 00:00:00
2713512,240515,25885,"SH","13594","On Site Visit - Ongoing",2015-02-13 00:00:00,2015-02-13 00:00:00
2713513,240517,25885,"SH","20480","On Site Visit - Ongoing",2015-07-02 00:00:00,2015-07-02 00:00:00
2699133,132043,16504,"PSQRV","2693","PSQRV",2011-11-07 00:00:00,2011-11-08 00:00:00
2699275,134378,16504,"PSQRV","2720","PSQRV",2013-05-06 00:00:00,2013-05-06 00:00:00
2699276,134378,16504,"PSQRV","2719","PSQRV",2012-10-03 00:00:00,2012-10-03 00:00:00
2707014,134378,16504,"SH","7470","On Site Visit - Ongoing",2014-09-02 00:00:00,2014-09-16 00:00:00
2707004,139654,16504,"SH","464","On Site Visit - Ongoing",2013-12-18 00:00:00,2013-12-18 00:00:00
2699260,139687,16504,"PSQRV","2751","PSQRV",2011-12-06 00:00:00,2011-12-08 00:00:00
2699261,139695,16504,"PSQRV","2752","PSQRV",2013-09-25 00:00:00,2013-09-25 00:00:00
2699281,134507,16504,"PSQRV","2722","PSQRV",2012-04-19 00:00:00,2012-04-19 00:00:00
2699282,134516,16504,"PSQRV","2726","PSQRV",2013-10-07 00:00:00,2013-10-08 00:00:00
2707054,135249,16504,"SH","20444","On Site Visit - Ongoing",2015-06-16 00:00:00,2015-06-17 00:00:00
2707055,135249,16504,"SH","4712","On Site Visit - Ongoing",2014-06-24 00:00:00,2014-06-26 00:00:00
2707017,136400,16504,"SH","9451","On Site Visit - Ongoing",2014-10-23 00:00:00,2014-11-04 00:00:00
2707018,136401,16504,"SH","7157","On Site Visit - Ongoing",2014-08-26 00:00:00,2014-08-27 00:00:00
2707019,136402,16504,"SH","10913","On Site Visit - Ongoing",2014-12-01 00:00:00,2014-12-10 00:00:00
2699349,139077,16504,"PSQRV","2748","PSQRV",2012-12-05 00:00:00,2012-12-06 00:00:00
2707058,139077,16504,"SH","12060","On Site Visit - Ongoing",2015-01-16 00:00:00,2015-01-16 00:00:00
2707059,139077,16504,"SH","4621","On Site Visit - Ongoing",2014-06-26 00:00:00,2014-06-26 00:00:00
2699265,136068,16504,"PSQRV","2734","PSQRV",2013-08-01 00:00:00,2013-08-01 00:00:00
2707007,136068,16504,"SH","9420","On Site Visit - Ongoing",2014-10-21 00:00:00,2014-10-21 00:00:00
2699266,136072,16504,"PSQRV","2737","PSQRV",2013-10-15 00:00:00,2013-10-15 00:00:00
2699267,136072,16504,"PSQRV","2736","PSQRV",2013-01-31 00:00:00,2013-01-31 00:00:00
2707008,136072,16504,"SH","18817","On Site Visit - Ongoing",2015-05-26 00:00:00,2015-05-26 00:00:00
2707009,136072,16504,"SH","1086","On Site Visit - Ongoing",2014-02-06 00:00:00,2014-02-06 00:00:00
2699285,134528,16504,"PSQRV","2728","PSQRV",2013-03-06 00:00:00,2013-03-07 00:00:00
2707022,134528,16504,"SH","4919","On Site Visit - Ongoing",2014-07-18 00:00:00,2014-07-18 00:00:00
2699323,138689,16504,"PSQRV","2746","PSQRV",2013-08-07 00:00:00,2013-08-08 00:00:00
2699286,134631,16504,"PSQRV","2729","PSQRV",2011-11-28 00:00:00,2011-11-28 00:00:00
2707023,134631,16504,"SH","15697","On Site Visit - Ongoing",2015-03-25 00:00:00,2015-03-26 00:00:00
2699287,134632,16504,"PSQRV","15137","PSQRV",2013-11-15 00:00:00,2013-11-15 00:00:00
2707024,134634,16504,"SH","17081","On Site Visit - Ongoing",2015-04-21 00:00:00,2015-04-22 00:00:00
2699325,133190,16504,"PSQRV","2717","PSQRV",2013-09-17 00:00:00,2013-09-17 00:00:00
2699243,139420,16504,"PSQRV","2750","PSQRV",2011-12-13 00:00:00,2011-12-14 00:00:00
2706993,139420,16504,"SH","11453","On Site Visit - Ongoing",2015-01-05 00:00:00,2015-01-05 00:00:00
2699296,138397,16504,"PSQRV","2745","PSQRV",2013-09-09 00:00:00,2013-09-09 00:00:00
2699298,134652,16504,"PSQRV","2731","PSQRV",2013-01-14 00:00:00,2013-01-14 00:00:00
2707029,134652,16504,"SH","21128","On Site Visit - Ongoing",2015-07-16 00:00:00,2015-07-17 00:00:00
2707046,138824,16504,"SH","1880","On Site Visit - Ongoing",2014-03-13 00:00:00,2014-03-13 00:00:00
2707011,139931,16504,"SH","2911","On Site Visit - Ongoing",2014-04-09 00:00:00,2014-04-09 00:00:00
2699191,133016,16504,"PSQRV","2704","PSQRV",2012-02-15 00:00:00,2012-02-16 00:00:00
2706949,133016,16504,"SH","21039","On Site Visit - Ongoing",2015-07-14 00:00:00,2015-07-14 00:00:00
2699192,133022,16504,"PSQRV","2705","PSQRV",2013-10-01 00:00:00,2013-10-02 00:00:00
2699163,132340,16504,"PSQRV","2698","PSQRV",2013-10-01 00:00:00,2013-10-01 00:00:00
2699164,132404,16504,"PSQRV","15136","PSQRV",2013-11-13 00:00:00,2013-11-13 00:00:00
2699165,132404,16504,"PSQRV","2699","PSQRV",2013-08-08 00:00:00,2013-08-08 00:00:00
2706934,132431,16504,"SH","1053","On Site Visit - Ongoing",2014-02-11 00:00:00,2014-02-11 00:00:00
2699166,132432,16504,"PSQRV","2700","PSQRV",2012-02-28 00:00:00,2012-02-29 00:00:00
2706935,132432,16504,"SH","13603","On Site Visit - Ongoing",2015-02-12 00:00:00,2015-02-13 00:00:00
2706938,132474,16504,"SH","2008","On Site Visit - Ongoing",2014-03-18 00:00:00,2014-03-18 00:00:00
2706939,132503,16504,"SH","492","On Site Visit - Ongoing",2013-12-19 00:00:00,2013-12-19 00:00:00
2699235,139313,16504,"PSQRV","2749","PSQRV",2013-07-18 00:00:00,2013-07-18 00:00:00
2706984,139372,16504,"SH","123","On Site Visit - Ongoing",2013-11-26 00:00:00,2013-11-26 00:00:00
2699137,132110,16504,"PSQRV","2695","PSQRV",2013-03-20 00:00:00,2013-03-21 00:00:00
2699139,132170,16504,"PSQRV","2697","PSQRV",2011-11-15 00:00:00,2011-11-16 00:00:00
2706923,132170,16504,"SH","15543","On Site Visit - Ongoing",2015-03-17 00:00:00,2015-03-17 00:00:00
2699203,131278,16504,"PSQRV","2685","PSQRV",2012-01-04 00:00:00,2012-01-05 00:00:00
2706953,131278,16504,"SH","17027","On Site Visit - Ongoing",2015-04-16 00:00:00,2015-04-16 00:00:00
2699204,133033,16504,"PSQRV","2708","PSQRV",2012-11-08 00:00:00,2012-11-08 00:00:00
2699205,133033,16504,"PSQRV","2706","PSQRV",2012-01-16 00:00:00,2012-01-16 00:00:00
2699206,133049,16504,"PSQRV","2711","PSQRV",2012-09-04 00:00:00,2012-09-04 00:00:00
2706954,133049,16504,"SH","13767","On Site Visit - Ongoing",2015-02-16 00:00:00,2015-02-17 00:00:00
2699208,133071,16504,"PSQRV","2712","PSQRV",2013-03-25 00:00:00,2013-03-28 00:00:00
2706958,133071,16504,"SH","14794","On Site Visit - Ongoing",2015-03-03 00:00:00,2015-03-05 00:00:00
2699209,133072,16504,"PSQRV","2713","PSQRV",2012-05-28 00:00:00,2012-05-30 00:00:00
2706959,133072,16504,"SH","12237","On Site Visit - Ongoing",2015-01-21 00:00:00,2015-01-21 00:00:00
2699210,133073,16504,"PSQRV","2714","PSQRV",2012-06-25 00:00:00,2012-06-27 00:00:00
2706960,133073,16504,"SH","2697","On Site Visit - Ongoing",2014-04-14 00:00:00,2014-04-14 00:00:00
2699211,133074,16504,"PSQRV","2715","PSQRV",2012-07-02 00:00:00,2012-07-04 00:00:00
2706961,133074,16504,"SH","10380","On Site Visit - Ongoing",2014-11-27 00:00:00,2014-11-27 00:00:00
2699221,131745,16504,"PSQRV","2691","PSQRV",2011-10-13 00:00:00,2011-10-14 00:00:00
2706970,131745,16504,"SH","17805","On Site Visit - Ongoing",2015-05-05 00:00:00,2015-05-05 00:00:00
2699213,131327,16504,"PSQRV","2686","PSQRV",2012-04-24 00:00:00,2012-04-24 00:00:00
2699214,131354,16504,"PSQRV","2687","PSQRV",2013-01-07 00:00:00,2013-01-08 00:00:00
2699215,131358,16504,"PSQRV","2688","PSQRV",2013-07-18 00:00:00,2013-07-18 00:00:00
2699216,131373,16504,"PSQRV","2689","PSQRV",2012-11-14 00:00:00,2012-11-14 00:00:00
2706966,131373,16504,"SH","12324","On Site Visit - Ongoing",2015-01-21 00:00:00,2015-01-22 00:00:00
2699669,140477,16504,"PSQRV","2753","PSQRV",2011-03-23 00:00:00,2011-03-23 00:00:00
2707134,140477,16504,"SH","17920","On Site Visit - Ongoing",2015-05-07 00:00:00,2015-05-07 00:00:00
2707135,140478,16504,"SH","12942","On Site Visit - Ongoing",2015-02-03 00:00:00,2015-02-03 00:00:00
2707136,140480,16504,"SH","18264","On Site Visit - Ongoing",2015-05-18 00:00:00,2015-05-18 00:00:00
2707122,151043,16504,"SH","21890","On Site Visit - Ongoing",2015-07-31 00:00:00,2015-08-03 00:00:00
2707123,151043,16504,"SH","11586","On Site Visit - Ongoing",2014-12-05 00:00:00,2014-12-05 00:00:00
2707124,151043,16504,"SH","3724","On Site Visit - Ongoing",2014-05-22 00:00:00,2014-05-22 00:00:00
2699400,141568,16504,"PSQRV","2769","PSQRV",2013-06-27 00:00:00,2013-06-27 00:00:00
2707074,141568,16504,"SH","8672","On Site Visit - Ongoing",2014-10-01 00:00:00,2014-10-02 00:00:00
2699474,144196,16504,"PSQRV","2793","PSQRV",2012-10-24 00:00:00,2012-10-25 00:00:00
2699475,144196,16504,"PSQRV","2792","PSQRV",2011-11-14 00:00:00,2011-11-15 00:00:00
2707098,144196,16504,"SH","12212","On Site Visit - Ongoing",2015-01-19 00:00:00,2015-01-20 00:00:00
2699403,143355,16504,"PSQRV","2778","PSQRV",2011-12-20 00:00:00,2011-12-20 00:00:00
2699404,143355,16504,"PSQRV","2777","PSQRV",2011-07-13 00:00:00,2011-07-14 00:00:00
2707075,143355,16504,"SH","223","On Site Visit - Ongoing",2013-12-03 00:00:00,2013-12-03 00:00:00
2699405,143357,16504,"PSQRV","2780","PSQRV",2013-10-24 00:00:00,2013-10-24 00:00:00
2699406,143357,16504,"PSQRV","2779","PSQRV",2011-09-06 00:00:00,2011-09-06 00:00:00
2707076,143371,16504,"SH","21152","On Site Visit - Ongoing",2015-07-14 00:00:00,2015-07-15 00:00:00
2699407,143372,16504,"PSQRV","2783","PSQRV",2012-07-16 00:00:00,2012-07-16 00:00:00
2707086,143848,16504,"SH","2245","On Site Visit - Ongoing",2014-03-25 00:00:00,2014-03-26 00:00:00
2707087,143849,16504,"SH","9825","On Site Visit - Ongoing",2014-10-30 00:00:00,2014-10-30 00:00:00
2699443,143850,16504,"PSQRV","2789","PSQRV",2013-09-26 00:00:00,2013-09-26 00:00:00
2699444,143850,16504,"PSQRV","2788","PSQRV",2012-01-25 00:00:00,2012-01-26 00:00:00
2707088,143850,16504,"SH","10694","On Site Visit - Ongoing",2014-11-25 00:00:00,2014-11-26 00:00:00
2699445,143851,16504,"PSQRV","2790","PSQRV",2011-11-29 00:00:00,2011-11-30 00:00:00
2707089,143851,16504,"SH","1406","On Site Visit - Ongoing",2014-02-24 00:00:00,2014-02-25 00:00:00
2707090,143852,16504,"SH","13213","On Site Visit - Ongoing",2015-01-26 00:00:00,2015-01-27 00:00:00
2699373,141255,16504,"PSQRV","2766","PSQRV",2012-05-23 00:00:00,2012-05-25 00:00:00
2707068,141255,16504,"SH","8006","On Site Visit - Ongoing",2014-09-26 00:00:00,2014-09-26 00:00:00
2707069,141256,16504,"SH","2844","On Site Visit - Ongoing",2014-04-17 00:00:00,2014-04-17 00:00:00
2699453,145833,16504,"PSQRV","2795","PSQRV",2013-04-04 00:00:00,2013-04-04 00:00:00
2707091,145833,16504,"SH","9423","On Site Visit - Ongoing",2014-10-23 00:00:00,2014-10-23 00:00:00
2699418,141850,16504,"PSQRV","2771","PSQRV",2012-08-14 00:00:00,2012-08-16 00:00:00
2707078,141850,16504,"SH","3600","On Site Visit - Ongoing",2014-05-26 00:00:00,2014-05-26 00:00:00
2699419,143616,16504,"PSQRV","2784","PSQRV",2013-05-28 00:00:00,2013-05-28 00:00:00
2707079,143620,16504,"SH","18407","On Site Visit - Ongoing",2015-05-21 00:00:00,2015-05-22 00:00:00
2699361,137354,16504,"PSQRV","2744","PSQRV",2011-08-17 00:00:00,2011-08-23 00:00:00
2707064,137354,16504,"SH","19257","On Site Visit - Ongoing",2015-05-26 00:00:00,2015-05-26 00:00:00
2707065,137354,16504,"SH","904","On Site Visit - Ongoing",2014-01-20 00:00:00,2014-01-21 00:00:00
2707080,145471,16504,"SH","16198","On Site Visit - Ongoing",2015-03-31 00:00:00,2015-04-01 00:00:00
2707081,145471,16504,"SH","1967","On Site Visit - Ongoing",2014-02-27 00:00:00,2014-03-04 00:00:00
2707092,142302,16504,"SH","19982","On Site Visit - Ongoing",2015-06-18 00:00:00,2015-06-19 00:00:00
2699392,143311,16504,"PSQRV","2776","PSQRV",2011-11-15 00:00:00,2011-11-15 00:00:00
2707095,140677,16504,"SH","4097","On Site Visit - Ongoing",2014-06-16 00:00:00,2014-06-16 00:00:00
2707096,140679,16504,"SH","11436","On Site Visit - Ongoing",2014-12-22 00:00:00,2014-12-22 00:00:00
2707097,140682,16504,"SH","1829","On Site Visit - Ongoing",2014-03-11 00:00:00,2014-03-11 00:00:00
2699938,161028,16504,"PSQRV","2836","PSQRV",2013-07-15 00:00:00,2013-07-15 00:00:00
2707307,163563,16504,"SH","20832","On Site Visit - Ongoing",2015-07-06 00:00:00,2015-07-06 00:00:00
2707308,163570,16504,"SH","9063","On Site Visit - Ongoing",2014-10-09 00:00:00,2014-10-09 00:00:00
2700182,163572,16504,"PSQRV","2949","PSQRV",2012-08-30 00:00:00,2012-08-30 00:00:00
2700183,163578,16504,"PSQRV","2950","PSQRV",2011-10-05 00:00:00,2011-10-05 00:00:00
2707367,164036,16504,"SH","387","On Site Visit - Ongoing",2013-12-16 00:00:00,2013-12-17 00:00:00
2700324,164052,16504,"PSQRV","2970","PSQRV",2012-08-22 00:00:00,2012-08-23 00:00:00
2707369,164052,16504,"SH","17387","On Site Visit - Ongoing",2015-04-22 00:00:00,2015-04-22 00:00:00
2699939,161095,16504,"PSQRV","2837","PSQRV",2012-01-31 00:00:00,2012-02-01 00:00:00
2707217,161095,16504,"SH","11287","On Site Visit - Ongoing",2014-12-18 00:00:00,2014-12-18 00:00:00
2700067,168715,16504,"PSQRV","3041","PSQRV",2012-08-13 00:00:00,2012-08-13 00:00:00
2700069,168728,16504,"PSQRV","3042","PSQRV",2012-12-13 00:00:00,2012-12-13 00:00:00
2700195,167374,16504,"PSQRV","3027","PSQRV",2013-10-02 00:00:00,2013-10-02 00:00:00
2700325,164054,16504,"PSQRV","2971","PSQRV",2012-06-19 00:00:00,2012-06-21 00:00:00
2707370,164054,16504,"SH","10946","On Site Visit - Ongoing",2014-12-16 00:00:00,2014-12-16 00:00:00
2700326,164055,16504,"PSQRV","2972","PSQRV",2013-03-07 00:00:00,2013-03-08 00:00:00
2707371,164055,16504,"SH","6900","On Site Visit - Ongoing",2014-09-03 00:00:00,2014-09-03 00:00:00
2700330,165971,16504,"PSQRV","3011","PSQRV",2012-07-10 00:00:00,2012-07-10 00:00:00
2700331,166015,16504,"PSQRV","15152","PSQRV",2013-10-30 00:00:00,2013-10-31 00:00:00
2700075,168808,16504,"PSQRV","3043","PSQRV",2011-03-08 00:00:00,2011-03-08 00:00:00
2707281,168808,16504,"SH","15935","On Site Visit - Ongoing",2015-03-20 00:00:00,2015-03-20 00:00:00
2707282,168808,16504,"SH","138","On Site Visit - Ongoing",2013-11-28 00:00:00,2013-11-28 00:00:00
2700334,166028,16504,"PSQRV","15153","PSQRV",2013-10-23 00:00:00,2013-10-24 00:00:00
2700335,166034,16504,"PSQRV","3012","PSQRV",2011-11-02 00:00:00,2011-11-03 00:00:00
2707373,167836,16504,"SH","291","On Site Visit - Ongoing",2013-12-12 00:00:00,2013-12-12 00:00:00
2700211,163612,16504,"PSQRV","15146","PSQRV",2013-11-05 00:00:00,2013-11-06 00:00:00
2707315,163613,16504,"SH","17302","On Site Visit - Ongoing",2015-04-21 00:00:00,2015-04-22 00:00:00
2707316,163616,16504,"SH","8528","On Site Visit - Ongoing",2014-10-07 00:00:00,2014-10-08 00:00:00
2700213,163637,16504,"PSQRV","2954","PSQRV",2012-02-21 00:00:00,2012-02-21 00:00:00
2707317,163637,16504,"SH","6247","On Site Visit - Ongoing",2014-08-19 00:00:00,2014-08-19 00:00:00
2707318,163637,16504,"SH","299","On Site Visit - Ongoing",2013-12-05 00:00:00,2013-12-05 00:00:00
2700214,163640,16504,"PSQRV","2956","PSQRV",2012-07-16 00:00:00,2012-07-18 00:00:00
2707319,163640,16504,"SH","20140","On Site Visit - Ongoing",2015-06-29 00:00:00,2015-06-30 00:00:00
2707320,163640,16504,"SH","7737","On Site Visit - Ongoing",2014-09-22 00:00:00,2014-09-23 00:00:00
2700215,163641,16504,"PSQRV","2957","PSQRV",2012-07-12 00:00:00,2012-07-13 00:00:00
2707321,163641,16504,"SH","20846","On Site Visit - Ongoing",2015-07-08 00:00:00,2015-07-08 00:00:00
2707322,163641,16504,"SH","14031","On Site Visit - Ongoing",2015-02-25 00:00:00,2015-02-26 00:00:00
2707323,163641,16504,"SH","12975","On Site Visit - Ongoing",2015-02-02 00:00:00,2015-02-02 00:00:00
2707324,163641,16504,"SH","8618","On Site Visit - Ongoing",2014-10-13 00:00:00,2014-10-14 00:00:00
2700216,163642,16504,"PSQRV","2958","PSQRV",2012-05-11 00:00:00,2012-05-11 00:00:00
2707325,163642,16504,"SH","7272","On Site Visit - Ongoing",2014-09-11 00:00:00,2014-09-11 00:00:00
2700347,169557,16504,"PSQRV","3048","PSQRV",2012-09-18 00:00:00,2012-10-19 00:00:00
2707374,169557,16504,"SH","2025","On Site Visit - Ongoing",2014-03-05 00:00:00,2014-03-06 00:00:00
2707375,169558,16504,"SH","1509","On Site Visit - Ongoing",2014-02-12 00:00:00,2014-02-13 00:00:00
2700348,169559,16504,"PSQRV","3053","PSQRV",2012-03-20 00:00:00,2012-03-22 00:00:00
2700349,169559,16504,"PSQRV","3052","PSQRV",2011-09-28 00:00:00,2011-09-29 00:00:00
2700353,169572,16504,"PSQRV","3059","PSQRV",2012-02-09 00:00:00,2012-02-10 00:00:00
2707376,169572,16504,"SH","1328","On Site Visit - Ongoing",2014-02-13 00:00:00,2014-02-13 00:00:00
2699948,161108,16504,"PSQRV","2840","PSQRV",2012-09-10 00:00:00,2012-09-10 00:00:00
2707222,161108,16504,"SH","12452","On Site Visit - Ongoing",2015-01-22 00:00:00,2015-01-22 00:00:00
2707223,161108,16504,"SH","1570","On Site Visit - Ongoing",2014-02-20 00:00:00,2014-02-20 00:00:00
2699949,161121,16504,"PSQRV","2841","PSQRV",2013-09-24 00:00:00,2013-09-25 00:00:00
2707327,163662,16504,"SH","20716","On Site Visit - Ongoing",2015-07-02 00:00:00,2015-07-02 00:00:00
2707328,163662,16504,"SH","7386","On Site Visit - Ongoing",2014-09-12 00:00:00,2014-09-12 00:00:00
2707329,163663,16504,"SH","20427","On Site Visit - Ongoing",2015-06-23 00:00:00,2015-06-23 00:00:00
2707330,163663,16504,"SH","2411","On Site Visit - Ongoing",2014-03-28 00:00:00,2014-03-28 00:00:00
2700220,163709,16504,"PSQRV","2959","PSQRV",2011-10-28 00:00:00,2011-10-28 00:00:00
2707331,163709,16504,"SH","826","On Site Visit - Ongoing",2014-01-20 00:00:00,2014-01-21 00:00:00
2700221,163710,16504,"PSQRV","2961","PSQRV",2011-12-08 00:00:00,2011-12-08 00:00:00
2707332,163713,16504,"SH","9307","On Site Visit - Ongoing",2014-10-31 00:00:00,2014-10-31 00:00:00
2700222,163714,16504,"PSQRV","2963","PSQRV",2011-12-08 00:00:00,2011-12-12 00:00:00
2700381,162542,16504,"PSQRV","2895","PSQRV",2013-08-09 00:00:00,2013-08-09 00:00:00
2699951,161162,16504,"PSQRV","2842","PSQRV",2013-07-08 00:00:00,2013-07-10 00:00:00
2707225,161204,16504,"SH","1846","On Site Visit - Ongoing",2014-03-13 00:00:00,2014-03-13 00:00:00
2707291,168839,16504,"SH","487","On Site Visit - Ongoing",2014-01-03 00:00:00,2014-01-03 00:00:00
2700229,165681,16504,"PSQRV","3002","PSQRV",2013-07-22 00:00:00,2013-07-23 00:00:00
2707334,165694,16504,"SH","205","On Site Visit - Ongoing",2013-11-26 00:00:00,2013-11-26 00:00:00
2700362,166113,16504,"PSQRV","3013","PSQRV",2013-02-19 00:00:00,2013-02-20 00:00:00
2707337,167474,16504,"SH","14296","On Site Visit - Ongoing",2015-02-18 00:00:00,2015-02-18 00:00:00
2707338,167474,16504,"SH","1607","On Site Visit - Ongoing",2014-02-20 00:00:00,2014-02-20 00:00:00
2700233,167476,16504,"PSQRV","15154","PSQRV",2013-10-22 00:00:00,2013-10-23 00:00:00
2707339,167476,16504,"SH","3856","On Site Visit - Ongoing",2014-05-27 00:00:00,2014-05-28 00:00:00
2707347,167513,16504,"SH","10760","On Site Visit - Ongoing",2014-12-09 00:00:00,2014-12-09 00:00:00
2700240,167525,16504,"PSQRV","3033","PSQRV",2012-11-30 00:00:00,2012-11-30 00:00:00
2700382,162554,16504,"PSQRV","2900","PSQRV",2012-10-09 00:00:00,2012-10-10 00:00:00
2700383,162564,16504,"PSQRV","2905","PSQRV",2013-10-10 00:00:00,2013-10-10 00:00:00
2700384,162564,16504,"PSQRV","2904","PSQRV",2013-02-21 00:00:00,2013-02-21 00:00:00
2707384,162565,16504,"SH","15629","On Site Visit - Ongoing",2015-03-24 00:00:00,2015-03-24 00:00:00
