"HM_SITE_ID","HM_STUDY_ID","STUDY_SITE_NUMBER","SITE_FSFV_DATE","SITE_FSFV_DATE_DERIVED","SITE_LSLV_DATE","SITE_LSLV_DATE_DERIVED","SITE_STATUS","COUNTRY_NAME","HM_COUNTRY_ID","LAST_MVR_DATE","YN_EXCLUDED","EXCLUDED_REASON","ETL_COMMENTS","YN_PD_EXCLUDED","PD_EXCLUDED_REASON","YN_SAE_EXCLUDED","SAE_EXCLUDED_REASON","YN_RT_EXCLUDED","RT_EXCLUDED_REASON","YN_TL_EXCLUDED","TL_EXCLUDED_REASON","ACTIVE_PATIENT_COUNT"
246164,25953,"1009",2018-03-22,2018-03-22,NA,NA,"ONGOING","UNITED STATES",17,2019-10-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
247457,25953,"1061",2015-06-30,2015-06-30,NA,NA,"ONGOING","CANADA",4,2019-01-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
274575,25953,"1149",2018-08-27,2018-08-21,NA,NA,"ONGOING","BELGIUM",84,2019-09-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,5
275452,25953,"1159",2018-09-11,2018-09-11,NA,NA,"ONGOING","UNITED KINGDOM",101,2019-10-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
275497,25953,"1157",2018-08-12,2018-08-12,NA,NA,"ONGOING","FRANCE",87,2019-10-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
275607,25953,"1158",2018-10-26,2018-10-26,NA,NA,"ONGOING","UNITED STATES",17,2019-10-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
274384,25953,"1144",2018-10-17,2018-10-17,NA,NA,"ONGOING","UNITED STATES",17,2019-10-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
274261,25953,"1143",2018-11-12,2018-11-12,NA,NA,"ONGOING","GERMANY",88,2019-10-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,5
275065,25953,"1150",2018-10-25,2018-10-25,NA,NA,"ONGOING","FRANCE",87,2019-10-28,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
246718,25963,"1006",2015-12-17,2015-12-17,2016-08-19,2016-08-19,"COMPLETED","UNITED STATES",17,2017-04-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245737,25963,"1002",2014-09-15,2014-09-15,2016-08-30,2016-08-30,"COMPLETED","UNITED STATES",17,2016-11-11,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245738,25963,"1003",2015-10-22,2015-10-22,2017-01-23,2017-01-23,"COMPLETED","UNITED STATES",17,2017-02-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245740,25963,"1004",2014-11-03,2014-11-03,2016-10-18,2016-10-18,"COMPLETED","UNITED STATES",17,2017-02-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245742,25963,"1005",2014-11-06,2014-11-06,2017-01-27,2017-01-27,"COMPLETED","UNITED STATES",17,2017-04-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249059,26683,"1014",2015-07-06,2015-07-06,2017-01-19,2017-01-19,"TERMINATED","GERMANY",88,2017-03-03,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249060,26683,"1015",2015-05-20,2015-05-20,2017-01-25,2017-01-25,"TERMINATED","GERMANY",88,2017-01-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249061,26683,"1016",2015-10-13,2015-10-13,2017-01-16,2017-01-16,"TERMINATED","GERMANY",88,2017-02-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249062,26683,"1017",2015-07-14,2015-07-14,2017-01-16,2017-01-16,"TERMINATED","GERMANY",88,2017-02-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249063,26683,"1018",2015-07-24,2015-07-24,2017-01-23,2017-01-23,"TERMINATED","GERMANY",88,2017-03-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249064,26683,"1019",2015-07-06,2015-07-06,2017-01-16,2017-01-16,"TERMINATED","UNITED KINGDOM",101,2017-03-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249065,26683,"1020",2015-08-04,2015-08-04,2017-01-31,2017-01-31,"TERMINATED","UNITED KINGDOM",101,2017-02-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249067,26683,"1022",2015-10-02,2015-10-02,2017-02-01,2017-02-01,"TERMINATED","UNITED KINGDOM",101,2017-03-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249068,26683,"1023",2015-11-10,2015-11-10,2016-06-22,2016-06-22,"TERMINATED","UNITED KINGDOM",101,2017-03-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249069,26683,"1024",2015-07-23,2015-07-23,2017-02-01,2017-02-01,"TERMINATED","GERMANY",88,2017-03-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249071,26683,"1026",2016-01-25,2016-01-25,2017-01-31,2017-01-31,"TERMINATED","UNITED STATES",17,2017-02-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249074,26683,"1029",2015-09-08,2015-09-08,2016-10-31,2016-10-31,"TERMINATED","UNITED STATES",17,2017-01-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249075,26683,"1030",2015-09-21,2015-09-21,2017-01-09,2017-01-09,"TERMINATED","UNITED STATES",17,2017-02-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249076,26683,"1031",2015-09-24,2015-09-24,2017-01-25,2017-01-25,"TERMINATED","CANADA",4,2017-02-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249077,26683,"1032",2015-07-16,2015-07-16,2017-01-31,2017-01-31,"TERMINATED","UNITED STATES",17,2017-02-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249078,26683,"1033",2015-09-03,2015-09-03,2017-01-03,2017-01-03,"TERMINATED","CANADA",4,2017-02-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249079,26683,"1034",2015-09-17,2015-09-17,2017-01-30,2017-01-30,"TERMINATED","POLAND",65,2017-02-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249082,26683,"1037",2015-12-10,2015-12-10,2017-01-25,2017-01-25,"TERMINATED","GERMANY",88,2017-03-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249084,26683,"1039",2015-07-01,2015-07-01,2017-01-10,2017-01-10,"TERMINATED","POLAND",65,2017-02-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249085,26683,"1040",2015-10-02,2015-10-02,2017-01-26,2017-01-26,"TERMINATED","POLAND",65,2017-02-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249086,26683,"1041",2015-06-08,2015-06-08,2016-11-10,2016-11-10,"TERMINATED","UNITED KINGDOM",101,2017-01-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249090,26683,"1042",2016-05-27,2016-05-27,2017-01-27,2017-01-27,"TERMINATED","UNITED KINGDOM",101,2017-03-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249091,26683,"1043",2015-10-05,2015-10-05,2016-04-13,2016-04-13,"TERMINATED","UNITED KINGDOM",101,2017-03-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249092,26683,"1044",2015-07-10,2015-07-10,2017-01-16,2017-01-16,"TERMINATED","POLAND",65,2017-02-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249093,26683,"1045",2016-05-13,2016-05-13,2017-01-13,2017-01-13,"TERMINATED","CANADA",4,2017-02-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249094,26683,"1046",2015-10-06,2015-09-22,2015-12-22,2015-12-22,"TERMINATED","UNITED KINGDOM",101,2017-03-03,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249095,26683,"1047",2015-11-19,2015-11-19,2017-01-06,2017-01-06,"COMPLETED","UNITED KINGDOM",101,2017-02-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249096,26683,"1048",2015-09-29,2015-09-29,2017-01-03,2017-01-03,"TERMINATED","UNITED KINGDOM",101,2017-01-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249098,26683,"1050",2015-07-14,2015-07-14,2017-01-12,2017-01-12,"TERMINATED","GERMANY",88,2017-02-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249107,26683,"1058",2016-02-22,2016-02-22,2016-06-09,2016-06-09,"TERMINATED","UNITED STATES",17,2017-02-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249108,26683,"1059",2015-11-03,2015-11-03,2016-11-14,2016-11-14,"COMPLETED","GERMANY",88,2017-02-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249109,26683,"1060",2015-09-02,2015-09-02,2017-01-17,2017-01-17,"TERMINATED","GERMANY",88,2017-02-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248948,26683,"1001",2015-09-01,2015-09-01,2017-02-06,2017-02-06,"TERMINATED","UNITED STATES",17,2017-02-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248950,26683,"1003",2015-02-25,2015-02-25,2017-01-23,2017-01-23,"TERMINATED","UNITED STATES",17,2017-02-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248959,26683,"1004",2015-10-01,2015-10-01,2016-11-09,2016-11-09,"TERMINATED","UNITED STATES",17,2017-02-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248962,26683,"1007",2015-12-01,2015-12-01,2017-01-26,2017-01-26,"TERMINATED","UNITED STATES",17,2017-03-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248963,26683,"1008",2015-08-20,2015-08-20,2017-02-01,2017-02-01,"TERMINATED","UNITED STATES",17,2017-02-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248964,26683,"1009",2015-05-18,2015-05-18,2017-01-13,2017-01-13,"TERMINATED","UNITED STATES",17,2017-02-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248966,26683,"1011",2016-01-20,2016-01-20,2017-01-27,2017-01-27,"TERMINATED","UNITED STATES",17,2017-02-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248967,26683,"1012",2015-09-10,2015-09-10,2017-01-31,2017-01-31,"TERMINATED","GERMANY",88,2017-03-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248968,26683,"1013",2015-08-19,2015-08-19,2017-01-19,2017-01-19,"TERMINATED","UNITED KINGDOM",101,2017-02-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
260837,26729,"1003",2016-12-15,2016-12-15,NA,NA,"ONGOING","UNITED STATES",17,2019-09-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,8
260838,26729,"1004",2016-06-14,2016-06-14,NA,NA,"ONGOING","UNITED STATES",17,2019-09-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,22
260840,26729,"1005",2016-12-08,2016-12-08,NA,NA,"ONGOING","UNITED STATES",17,2019-10-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,19
261030,26729,"1007",2016-11-03,2016-11-03,NA,NA,"ONGOING","UNITED STATES",17,2019-10-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,10
261032,26729,"1008",2018-05-08,2018-05-08,NA,NA,"ONGOING","UNITED STATES",17,2019-09-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
264781,26729,"1013",2017-02-06,2017-02-06,NA,NA,"ONGOING","UNITED STATES",17,2019-09-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,17
262452,26729,"1012",2016-08-09,2016-08-09,2017-05-30,2017-05-30,"TERMINATED","UNITED STATES",17,2018-08-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
266959,26729,"1015",2017-08-23,2017-03-27,NA,NA,"ONGOING","UNITED STATES",17,2019-09-20,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
262268,26729,"1010",2016-07-21,2016-07-21,NA,NA,"ONGOING","UNITED STATES",17,2019-07-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
262269,26729,"1011",2017-06-06,2017-06-06,NA,NA,"ONGOING","UNITED STATES",17,2019-10-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,20
260731,26729,"1001",2016-09-20,2016-09-20,NA,NA,"ONGOING","UNITED STATES",17,2019-09-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,14
275787,26729,"1022",2019-04-24,2019-04-24,NA,NA,"ONGOING","UNITED STATES",17,2019-10-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
275438,26729,"1020",2018-09-26,2018-09-26,NA,NA,"ONGOING","UNITED STATES",17,2019-10-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
272938,26729,"1016",2018-07-18,2018-07-18,NA,NA,"ONGOING","UNITED STATES",17,2019-10-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,6
272976,26729,"1019",2018-09-06,2018-09-06,NA,NA,"ONGOING","UNITED STATES",17,2019-10-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
273662,26729,"1017",2018-07-25,2018-07-23,NA,NA,"ONGOING","UNITED STATES",17,2019-09-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,10
273663,26729,"1018",2019-01-25,2019-01-25,NA,NA,"ONGOING","UNITED STATES",17,2019-09-30,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,2
240381,26006,"1001",2014-04-11,2014-04-11,2017-01-26,2017-01-26,"COMPLETED","UNITED STATES",17,2017-06-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
240382,26006,"1002",2014-07-30,2014-07-30,2016-02-01,2016-02-01,"COMPLETED","UNITED STATES",17,2017-06-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
240383,26006,"1003",2014-04-09,2014-04-01,2017-05-10,2017-05-10,"COMPLETED","UNITED STATES",17,2017-08-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
240384,26006,"1004",2014-05-30,2014-05-28,2015-09-16,2015-09-16,"COMPLETED","UNITED STATES",17,2017-06-02,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
258983,26006,"1007",2016-06-20,2016-06-20,2016-10-17,2016-10-17,"COMPLETED","UNITED STATES",17,2017-03-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
259289,26006,"1009",2016-05-25,2016-05-25,2016-08-17,2016-08-17,"COMPLETED","UNITED STATES",17,2017-05-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246482,25682,"1001",2016-02-19,2016-02-19,NA,NA,"ONGOING","CHINA",20,2019-01-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
246487,25682,"1005",2015-12-31,2015-12-31,NA,NA,"ONGOING","CHINA",20,2019-07-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
246489,25682,"1007",2015-12-31,2015-12-31,NA,NA,"ONGOING","CHINA",20,2019-08-01,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
252955,25682,"1010",2015-09-24,2015-09-24,NA,NA,"ONGOING","CHINA",20,2019-08-19,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,8
247530,25682,"1008",2015-09-11,2015-09-11,NA,NA,"ONGOING","CHINA",20,2019-10-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,8
256634,25682,"1012",2016-01-22,2016-01-22,NA,NA,"ONGOING","CHINA",20,2019-10-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,3
250380,25682,"1009",2015-11-27,2015-11-27,NA,NA,"ONGOING","CHINA",20,2019-09-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,1
265484,26027,"1037",2017-05-02,2017-05-02,2018-07-12,2018-07-12,"COMPLETED","ITALY",92,2018-10-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
265485,26027,"1038",2017-02-15,2017-02-15,2018-08-22,2018-08-22,"COMPLETED","POLAND",65,2018-10-03,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264857,26027,"1033",2017-03-07,2017-03-07,2018-02-28,2018-02-28,"COMPLETED","UNITED STATES",17,2018-04-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
267320,26027,"1046",2017-10-30,2017-10-30,2018-05-24,2018-05-24,"COMPLETED","NETHERLANDS",95,2018-10-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
265261,26027,"1034",2017-03-29,2017-03-29,2017-05-09,2017-05-09,"TERMINATED","UNITED STATES",17,2017-06-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
265262,26027,"1035",2017-03-23,2017-03-23,2018-02-22,2018-02-22,"COMPLETED","ITALY",92,2018-10-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
262784,26027,"1001",2017-03-06,2017-03-06,2018-08-30,2018-08-30,"COMPLETED","ITALY",92,2018-10-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
266834,26027,"1042",2017-02-08,2017-02-08,2018-08-22,2018-08-22,"COMPLETED","UNITED STATES",17,2018-09-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264714,26027,"1030",2017-02-22,2017-02-22,2018-07-12,2018-07-12,"COMPLETED","POLAND",65,2018-09-21,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264047,26027,"1013",2017-03-02,2017-03-02,2017-10-04,2017-10-04,"COMPLETED","BELGIUM",84,2018-10-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264049,26027,"1015",2017-05-16,2017-05-16,2018-07-27,2018-07-27,"COMPLETED","POLAND",65,2018-09-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264050,26027,"1016",2017-03-22,2017-03-22,2017-04-11,2017-04-11,"TERMINATED","KOREA, REPUBLIC OF",24,2018-06-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264127,26027,"1019",2017-08-17,2017-08-17,2018-02-05,2018-02-05,"COMPLETED","KOREA, REPUBLIC OF",24,2018-09-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264129,26027,"1021",2017-06-20,2017-06-20,2018-08-14,2018-08-14,"COMPLETED","POLAND",65,2018-10-09,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264130,26027,"1022",2017-03-22,2017-03-22,2017-04-19,2017-04-19,"TERMINATED","POLAND",65,2017-08-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264138,26027,"1024",2016-10-26,2016-10-26,2016-11-07,2016-11-07,"TERMINATED","UNITED STATES",17,2017-10-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
264140,26027,"1026",2017-04-03,2017-04-03,2017-10-26,2017-10-26,"COMPLETED","UNITED STATES",17,2017-11-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247324,26353,"1264",2016-08-26,2016-08-26,2017-08-21,2017-08-21,"COMPLETED","LEBANON",56,2017-08-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245829,26353,"1204",2015-09-07,2015-09-07,2017-12-14,2017-12-14,"COMPLETED","SWITZERLAND",100,2018-03-08,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247732,26353,"1275",2015-04-15,2015-04-15,2017-10-11,2017-10-11,"COMPLETED","JAPAN",82,2018-05-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247733,26353,"1276",2015-06-30,2015-06-30,2018-04-12,2018-04-12,"COMPLETED","JAPAN",82,2018-05-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247734,26353,"1277",2015-08-10,2015-08-10,2018-01-31,2018-01-31,"COMPLETED","JAPAN",82,2018-05-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247735,26353,"1278",2015-03-25,2015-03-25,2017-10-27,2017-10-27,"COMPLETED","JAPAN",82,2018-02-07,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247738,26353,"1281",2015-03-04,2015-03-03,2018-04-11,2018-04-11,"COMPLETED","JAPAN",82,2018-04-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247740,26353,"1283",2016-07-11,2016-07-11,2017-10-19,2017-10-19,"COMPLETED","JAPAN",82,2018-03-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247741,26353,"1284",2015-04-17,2015-04-17,2017-03-15,2017-03-15,"COMPLETED","JAPAN",82,2018-04-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247744,26353,"1287",2015-05-11,2015-05-11,2017-04-05,2017-04-05,"TERMINATED","JAPAN",82,2017-05-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247745,26353,"1288",2015-06-25,2015-06-25,2016-11-09,2016-11-09,"COMPLETED","TURKEY",77,2017-05-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246526,26353,"1238",2016-07-27,2016-07-27,2017-08-23,2017-08-23,"COMPLETED","BRAZIL",3,2018-05-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249427,26353,"1327",2015-05-22,2015-05-22,2017-08-25,2017-08-25,"COMPLETED","SPAIN",98,2018-01-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
243729,26353,"1157",2015-07-03,2015-07-03,2017-12-05,2017-12-05,"COMPLETED","CROATIA",42,2018-03-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246297,26353,"1236",2015-11-23,2015-11-23,2017-05-17,2017-05-17,"COMPLETED","BELARUS",34,2018-01-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
246298,26353,"1237",2015-11-17,2015-11-17,2015-12-02,2015-12-02,"TERMINATED","BELARUS",34,2016-08-23,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247003,26353,"1256",2015-08-19,2015-08-19,2016-11-08,2016-11-08,"COMPLETED","FRANCE",87,2018-04-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247012,26353,"1261",2015-07-15,2015-07-15,2016-08-25,2016-08-25,"COMPLETED","SWITZERLAND",100,2017-11-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
242694,26353,"1029",2015-09-18,2015-09-18,2017-04-19,2017-04-19,"COMPLETED","BRAZIL",3,2018-04-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
242698,26353,"1033",2015-10-12,2015-10-08,2017-02-07,2017-02-07,"COMPLETED","KOREA, REPUBLIC OF",24,2018-06-22,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247339,26353,"1265",2016-03-23,2016-03-23,2017-04-10,2017-04-10,"COMPLETED","LEBANON",56,2017-06-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247340,26353,"1266",2016-04-04,2016-04-04,2017-04-13,2017-04-13,"COMPLETED","LEBANON",56,2017-06-29,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
252745,26353,"1350",2015-09-21,2015-09-21,2017-12-28,2017-12-28,"COMPLETED","RUSSIAN FEDERATION",68,2018-02-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
252747,26353,"1352",2015-06-24,2015-06-23,2017-04-25,2017-04-25,"COMPLETED","JAPAN",82,2018-02-15,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
252764,26353,"1353",2015-11-10,2015-11-10,2017-10-23,2017-10-23,"COMPLETED","RUSSIAN FEDERATION",68,2018-04-18,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245673,26353,"1192",2015-03-03,2015-03-03,2016-03-17,2016-03-17,"COMPLETED","PUERTO RICO",16,2016-11-16,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245674,26353,"1193",2015-09-21,2015-09-21,2017-07-07,2017-07-07,"COMPLETED","SPAIN",98,2017-10-31,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245675,26353,"1194",2015-06-16,2015-06-16,2016-11-03,2016-11-03,"COMPLETED","UNITED KINGDOM",101,2018-01-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245677,26353,"1196",2014-09-30,2014-09-30,2016-09-06,2016-09-06,"COMPLETED","UNITED STATES",17,2017-05-24,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
245678,26353,"1197",2015-08-18,2015-08-18,2015-08-18,2015-08-18,"TERMINATED","UNITED STATES",17,2016-12-14,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
248816,26353,"1316",2015-08-26,2015-08-26,2018-02-08,2018-02-08,"COMPLETED","JAPAN",82,2018-02-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249783,26353,"1331",2017-02-01,2017-01-31,2018-02-09,2018-02-09,"COMPLETED","JAPAN",82,2018-05-10,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
249636,26353,"1329",2015-12-02,2015-12-02,2018-02-21,2018-02-21,"COMPLETED","BRAZIL",3,2018-04-26,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
243491,26353,"1104",2015-08-11,2015-08-11,2018-03-30,2018-03-30,"COMPLETED","UNITED STATES",17,2018-04-05,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
243492,26353,"1105",2015-02-02,2015-02-02,2018-01-18,2018-01-18,"COMPLETED","RUSSIAN FEDERATION",68,2018-02-13,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
243495,26353,"1108",2015-05-14,2015-05-14,2018-04-19,2018-04-19,"COMPLETED","UNITED KINGDOM",101,2018-04-25,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
243496,26353,"1109",2015-08-28,2015-08-28,2017-01-19,2017-01-19,"COMPLETED","UNITED KINGDOM",101,2017-12-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
243497,26353,"1110",2017-01-10,2017-01-10,2018-04-05,2018-04-05,"COMPLETED","GERMANY",88,2018-04-17,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247779,26353,"1296",2016-02-16,2016-02-16,2018-03-27,2018-03-27,"COMPLETED","FRANCE",87,2018-04-12,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
247784,26353,"1301",2016-01-13,2016-01-13,2018-04-18,2018-04-18,"COMPLETED","PERU",15,2018-04-27,"N",NA,NA,"N",NA,"N",NA,"N",NA,"N",NA,NA
